Period,Number,Premium,Big/Small
20250321100010623,4,27074,S
20250321100010622,9,10459,B
20250321100010621,1,34811,S
20250321100010620,0,44880,S
20250321100010619,1,70921,S
20250321100010618,3,15393,S
20250321100010617,5,82885,B
20250321100010616,1,38881,S
20250321100010615,7,68357,B
20250321100010614,1,66921,S
20250321100010613,7,38897,B
20250321100010612,4,66764,S
20250321100010611,9,23829,B
20250321100010610,4,27974,S
20250321100010609,0,33780,S
20250321100010608,8,63968,B
20250321100010607,0,80020,S
20250321100010606,9,47259,B
20250321100010605,1,49821,S
20250321100010604,3,71743,S
20250321100010603,8,84858,B
20250321100010602,9,68209,B
20250321100010601,2,95242,S
20250321100010600,0,90860,S
20250321100010599,7,60067,B
20250321100010598,0,37940,S
20250321100010597,2,36312,S
20250321100010596,1,47561,S
20250321100010595,7,33307,B
20250321100010594,4,70104,S
20250321100010593,3,95323,S
20250321100010592,2,45752,S
20250321100010591,4,72154,S
20250321100010590,1,98531,S
20250321100010589,0,54660,S
20250321100010588,8,76138,B
20250321100010587,2,53412,S
20250321100010586,4,24094,S
20250321100010585,3,99213,S
20250321100010584,6,73396,B
20250321100010583,4,26144,S
20250321100010582,9,75109,B
20250321100010581,9,39769,B
20250321100010580,1,17901,S
20250321100010579,9,86829,B
20250321100010578,8,40608,B
20250321100010577,7,14427,B
20250321100010576,1,73011,S
20250321100010575,0,62140,S
20250321100010574,4,48744,S
20250321100010573,7,74147,B
20250321100010572,4,21854,S
20250321100010571,1,60311,S
20250321100010570,8,51018,B
20250321100010569,5,64485,B
20250321100010568,1,74081,S
20250321100010567,3,91783,S
20250321100010566,4,13654,S
20250321100010565,5,29835,B
20250321100010564,6,22996,B
20250321100010563,1,64221,S
20250321100010562,5,30735,B
20250321100010561,5,67305,B
20250321100010560,5,66085,B
20250321100010559,0,27880,S
20250321100010558,5,70555,B
20250321100010557,3,24623,S
20250321100010556,1,24251,S
20250321100010555,6,78756,B
20250321100010554,0,78240,S
20250321100010553,9,37919,B
20250321100010552,2,99632,S
20250321100010551,5,40185,B
20250321100010550,9,10669,B
20250321100010549,3,59633,S
20250321100010548,4,92334,S
20250321100010547,2,80272,S
20250321100010546,9,11329,B
20250321100010545,5,47145,B
20250321100010544,6,75486,B
20250321100010543,4,98154,S
20250321100010542,3,78753,S
20250321100010541,6,26026,B
20250321100010540,6,34436,B
20250321100010539,2,16332,S
20250321100010538,6,57176,B
20250321100010537,0,90560,S
20250321100010536,6,89656,B
20250321100010535,0,51320,S
20250321100010534,9,89279,B
20250321100010533,5,66215,B
20250321100010532,7,13567,B
20250321100010531,6,19066,B
20250321100010530,0,10900,S
20250321100010529,0,90560,S
20250321100010528,8,42208,B
20250321100010527,0,87700,S
20250321100010526,6,98646,B
20250321100010525,6,52326,B
20250321100010524,6,33676,B
20250321100010523,6,80266,B
20250321100010522,4,86574,S
20250321100010521,1,51771,S
20250321100010520,2,47872,S
20250321100010519,3,11163,S
20250321100010518,5,18735,B
20250321100010517,3,98823,S
20250321100010516,1,59121,S
20250321100010515,9,28609,B
20250321100010514,6,25156,B
20250321100010513,7,48927,B
20250321100010512,4,44074,S
20250321100010511,4,71204,S
20250321100010510,5,90665,B
20250321100010509,9,22239,B
20250321100010508,7,65647,B
20250321100010507,9,36929,B
20250321100010506,9,34109,B
20250321100010505,6,70446,B
20250321100010504,4,36584,S
20250321100010503,8,45768,B
20250321100010502,9,51659,B
20250321100010501,7,93827,B
20250321100010500,3,19403,S
20250321100010499,7,92277,B
20250321100010498,3,11403,S
20250321100010497,2,51952,S
20250321100010496,0,97420,S
20250321100010495,0,66970,S
20250321100010494,6,48786,B
20250321100010493,3,67513,S
20250321100010492,7,69047,B
20250321100010491,6,98806,B
20250321100010490,4,43314,S
20250321100010489,6,37456,B
20250321100010488,2,53342,S
20250321100010487,1,87351,S
20250321100010486,5,40375,B
20250321100010485,7,80037,B
20250321100010484,0,81590,S
20250321100010483,1,41511,S
20250321100010482,0,74780,S
20250321100010481,5,28235,B
20250321100010480,3,94793,S
20250321100010479,0,91320,S
20250321100010478,3,97453,S
20250321100010477,4,74324,S
20250321100010476,8,22458,B
20250321100010475,9,16859,B
20250321100010474,3,38173,S
20250321100010473,8,52918,B
20250321100010472,7,50027,B
20250321100010471,5,84515,B
20250321100010470,2,65742,S
20250321100010469,3,14823,S
20250321100010468,3,91653,S
20250321100010467,7,12697,B
20250321100010466,5,60165,B
20250321100010465,5,41165,B
20250321100010464,9,77119,B
20250321100010463,5,57155,B
20250321100010462,2,57442,S
20250321100010461,8,40388,B
20250321100010460,5,69455,B
20250321100010459,5,85995,B
20250321100010458,4,75644,S
20250321100010457,5,17415,B
20250321100010456,4,45354,S
20250321100010455,2,10862,S
20250321100010454,0,46050,S
20250321100010453,0,48990,S
20250321100010452,1,28561,S
20250321100010451,8,59818,B
20250321100010450,8,12538,B
20250321100010449,3,86363,S
20250321100010448,0,49660,S
20250321100010447,8,70488,B
20250321100010446,9,58859,B
20250321100010445,6,44396,B
20250321100010444,6,14916,B
20250321100010443,0,59090,S
20250321100010442,3,81623,S
20250321100010441,1,39641,S
20250321100010440,2,85702,S
20250321100010439,7,56467,B
20250321100010438,7,78007,B
20250321100010437,6,98306,B
20250321100010436,4,92974,S
20250321100010435,8,67358,B
20250321100010434,8,92698,B
20250321100010433,0,18110,S
20250321100010432,2,78532,S
20250321100010431,3,67653,S
20250321100010430,4,60324,S
20250321100010429,3,51303,S
20250321100010428,7,79017,B
20250321100010427,5,31925,B
20250321100010426,0,52050,S
20250321100010425,1,99141,S
20250321100010424,5,60755,B
20250321100010423,6,36146,B
20250321100010422,4,21134,S
20250321100010421,8,72108,B
20250321100010420,5,98515,B
20250321100010419,1,64501,S
20250321100010418,4,12484,S
20250321100010417,1,35221,S
20250321100010416,4,21954,S
20250321100010415,8,32778,B
20250321100010414,5,39445,B
20250321100010413,2,54442,S
20250321100010412,3,61913,S
20250321100010411,2,36342,S
20250321100010410,8,23148,B
20250321100010409,5,77695,B
20250321100010408,9,87479,B
20250321100010407,3,83213,S
20250321100010406,5,78175,B
20250321100010405,9,78969,B
20250321100010404,7,34787,B
20250321100010403,1,82611,S
20250321100010402,4,53214,S
20250321100010401,8,99138,B
20250321100010400,4,48664,S
20250321100010399,7,50527,B
20250321100010398,9,83339,B
20250321100010397,7,85187,B
20250321100010396,3,33283,S
20250321100010395,9,55469,B
20250321100010394,4,53484,S
20250321100010393,5,42365,B
20250321100010392,7,32847,B
20250321100010391,6,61296,B
20250321100010390,6,45416,B
20250321100010389,3,58373,S
20250321100010388,0,29970,S
20250321100010387,9,23189,B
20250321100010386,0,27870,S
20250321100010385,8,35108,B
20250321100010384,6,25626,B
20250321100010383,5,40235,B
20250321100010382,0,15890,S
20250321100010381,8,38208,B
20250321100010380,0,41830,S
20250321100010379,2,41782,S
20250321100010378,4,68564,S
20250321100010377,4,26254,S
20250321100010376,1,83251,S
20250321100010375,3,13163,S
20250321100010374,5,51005,B
20250321100010373,0,63470,S
20250321100010372,8,93558,B
20250321100010371,8,83968,B
20250321100010370,0,17690,S
20250321100010369,1,16071,S
20250321100010368,8,27838,B
20250321100010367,0,67060,S
20250321100010366,2,87102,S
20250321100010365,9,49069,B
20250321100010364,8,32928,B
20250321100010363,8,21038,B
20250321100010362,4,83584,S
20250321100010361,9,52929,B
20250321100010360,2,78242,S
20250321100010359,5,86025,B
20250321100010358,7,87607,B
20250321100010357,3,23823,S
20250321100010356,5,97585,B
20250321100010355,7,24097,B
20250321100010354,5,64795,B
20250321100010353,0,59360,S
20250321100010352,7,60827,B
20250321100010351,8,20468,B
20250321100010350,3,29903,S
20250321100010349,0,77020,S
20250321100010348,2,29552,S
20250321100010347,4,12684,S
20250321100010346,2,90472,S
20250321100010345,5,27735,B
20250321100010344,9,11899,B
20250321100010343,0,21660,S
20250321100010342,6,56056,B
20250321100010341,4,81694,S
20250321100010340,4,98814,S
20250321100010339,2,91042,S
20250321100010338,8,84488,B
20250321100010337,1,76631,S
20250321100010336,7,81867,B
20250321100010335,3,75613,S
20250321100010334,3,16323,S
20250321100010333,2,69552,S
20250321100010332,4,79124,S
20250321100010331,4,70784,S
20250321100010330,4,12714,S
20250321100010329,3,42013,S
20250321100010328,2,18382,S
20250321100010327,5,94155,B
20250321100010326,2,18192,S
20250321100010325,2,83742,S
20250321100010324,3,11553,S
20250321100010323,0,75220,S
20250321100010322,3,15343,S
20250321100010321,5,61495,B
20250321100010320,4,54904,S
20250321100010319,2,89632,S
20250321100010318,1,86311,S
20250321100010317,2,85922,S
20250321100010316,3,91283,S
20250321100010315,1,99171,S
20250321100010314,1,75371,S
20250321100010313,1,66191,S
20250321100010312,1,50571,S
20250321100010311,3,49823,S
20250321100010310,1,49431,S
20250321100010309,7,41857,B
20250321100010308,7,30657,B
20250321100010307,8,69908,B
20250321100010306,1,31241,S
20250321100010305,8,67748,B
20250321100010304,2,88742,S
20250321100010303,7,44217,B
20250321100010302,3,61473,S
20250321100010301,5,73025,B
20250321100010300,3,77393,S
20250321100010299,5,77685,B
20250321100010298,2,22772,S
20250321100010297,1,54731,S
20250321100010296,0,71390,S
20250321100010295,5,27225,B
20250321100010294,7,78897,B
20250321100010293,6,86646,B
20250321100010292,9,46459,B
20250321100010291,5,65275,B
20250321100010290,6,72266,B
20250321100010289,6,68176,B
20250321100010288,3,20723,S
20250321100010287,9,73649,B
20250321100010286,6,34916,B
20250321100010285,8,25868,B
20250321100010284,3,32353,S
20250321100010283,2,97822,S
20250321100010282,7,48377,B
20250321100010281,9,86599,B
20250321100010280,8,16668,B
20250321100010279,1,18151,S
20250321100010278,0,61280,S
20250321100010277,0,28580,S
20250321100010276,3,93043,S
20250321100010275,1,61191,S
20250321100010274,8,20928,B
20250321100010273,3,83723,S
20250321100010272,5,63975,B
20250321100010271,0,32700,S
20250321100010270,6,14066,B
20250321100010269,7,73647,B
20250321100010268,9,23009,B
20250321100010267,7,89627,B
20250321100010266,2,50072,S
20250321100010265,9,29369,B
20250321100010264,8,54408,B
20250321100010263,2,81532,S
20250321100010262,0,78640,S
20250321100010261,2,11692,S
20250321100010260,9,84019,B
20250321100010259,1,17981,S
20250321100010258,4,73474,S
20250321100010257,0,16950,S
20250321100010256,7,73457,B
20250321100010255,0,42370,S
20250321100010254,0,51340,S
20250321100010253,1,23741,S
20250321100010252,3,66723,S
20250321100010251,4,19304,S
20250321100010250,3,22753,S
20250321100010249,2,62452,S
20250321100010248,3,11763,S
20250321100010247,5,64945,B
20250321100010246,8,69958,B
20250321100010245,5,80635,B
20250321100010244,8,48458,B
20250321100010243,3,11483,S
20250321100010242,5,21165,B
20250321100010241,7,91317,B
20250321100010240,5,12705,B
20250321100010239,2,84422,S
20250321100010238,1,84551,S
20250321100010237,5,33845,B
20250321100010236,0,82930,S
20250321100010235,8,45408,B
20250321100010234,8,58698,B
20250321100010233,2,17232,S
20250321100010232,3,78153,S
20250321100010231,0,61280,S
20250321100010230,0,79130,S
20250321100010229,9,98609,B
20250321100010228,7,77027,B
20250321100010227,3,69103,S
20250321100010226,2,92622,S
20250321100010225,1,73951,S
20250321100010224,0,81870,S
20250321100010223,7,14767,B
20250321100010222,8,87318,B
20250321100010221,2,19102,S
20250321100010220,7,79287,B
20250321100010219,7,62527,B
20250321100010218,9,43769,B
20250321100010217,8,80548,B
20250321100010216,3,52163,S
20250321100010215,7,15857,B
20250321100010214,6,75936,B
20250321100010213,9,98419,B
20250321100010212,7,44267,B
20250321100010211,3,36893,S
20250321100010210,9,18919,B
20250321100010209,6,79926,B
20250321100010208,7,21227,B
20250321100010207,6,82646,B
20250321100010206,6,33736,B
20250321100010205,6,16466,B
20250321100010204,6,26806,B
20250321100010203,1,72071,S
20250321100010202,9,85479,B
20250321100010201,6,70466,B
20250321100010200,9,61019,B
20250321100010199,6,32626,B
20250321100010198,3,52393,S
20250321100010197,8,26948,B
20250321100010196,2,85962,S
20250321100010195,4,72294,S
20250321100010194,2,56102,S
20250321100010193,2,36942,S
20250321100010192,8,77658,B
20250321100010191,9,50299,B
20250321100010190,8,45378,B
20250321100010189,8,68808,B
20250321100010188,6,74776,B
20250321100010187,9,82749,B
20250321100010186,2,72332,S
20250321100010185,5,30205,B
20250321100010184,0,86640,S
20250321100010183,8,30388,B
20250321100010182,4,60064,S
20250321100010181,1,64141,S
20250321100010180,6,66216,B
20250321100010179,1,48531,S
20250321100010178,5,60435,B
20250321100010177,4,35334,S
20250321100010176,3,17703,S
20250321100010175,1,59571,S
20250321100010174,0,36690,S
20250321100010173,9,72129,B
20250321100010172,5,34095,B
20250321100010171,5,40865,B
20250321100010170,3,61303,S
20250321100010169,8,65108,B
20250321100010168,6,65556,B
20250321100010167,5,91985,B
20250321100010166,8,44028,B
20250321100010165,3,65073,S
20250321100010164,4,35314,S
20250321100010163,7,51397,B
20250321100010162,0,23350,S
20250321100010161,9,99579,B
20250321100010160,2,62102,S
20250321100010159,6,32036,B
20250321100010158,2,40582,S
20250321100010157,5,97785,B
20250321100010156,8,89748,B
20250321100010155,1,67641,S
20250321100010154,0,96550,S
20250321100010153,2,57092,S
20250321100010152,7,69267,B
20250321100010151,6,81106,B
20250321100010150,6,30156,B
20250321100010149,7,81747,B
20250321100010148,0,53430,S
20250321100010147,1,69391,S
20250321100010146,8,10528,B
20250321100010145,1,15881,S
20250321100010144,6,77846,B
20250321100010143,0,62910,S
20250321100010142,8,32478,B
20250321100010141,1,16151,S
20250321100010140,7,31177,B
20250321100010139,4,95084,S
20250321100010138,8,66708,B
20250321100010137,5,27835,B
20250321100010136,4,81194,S
20250321100010135,2,98982,S
20250321100010134,5,88995,B
20250321100010133,8,37748,B
20250321100010132,5,16805,B
20250321100010131,5,35235,B
20250321100010130,7,66187,B
20250321100010129,3,37403,S
20250321100010128,5,12765,B
20250321100010127,0,33280,S
20250321100010126,0,84610,S
20250321100010125,5,72905,B
20250321100010124,4,61834,S
20250321100010123,2,99182,S
20250321100010122,5,76875,B
20250321100010121,4,70084,S
20250321100010120,6,29326,B
20250321100010119,0,86010,S
20250321100010118,3,54873,S
20250321100010117,2,93692,S
20250321100010116,9,53679,B
20250321100010115,6,13836,B
20250321100010114,4,69694,S
20250321100010113,1,91011,S
20250321100010112,5,15435,B
20250321100010111,5,89175,B
20250321100010110,7,37467,B
20250321100010109,7,75827,B
20250321100010108,6,69256,B
20250321100010107,2,30292,S
20250321100010106,3,25573,S
20250321100010105,3,85673,S
20250321100010104,0,99950,S
20250321100010103,4,20494,S
20250321100010102,3,72123,S
20250321100010101,6,63906,B
20250321100010100,5,35945,B
20250321100010099,2,90892,S
20250321100010098,5,36515,B
20250321100010097,9,84679,B
20250321100010096,8,99738,B
20250321100010095,0,45450,S
20250321100010094,1,23751,S
20250321100010093,5,48825,B
20250321100010092,3,27123,S
20250321100010091,3,32553,S
20250321100010090,1,53241,S
20250321100010089,3,46753,S
20250321100010088,6,60416,B
20250321100010087,8,71338,B
20250321100010086,6,50976,B
20250321100010085,1,40821,S
20250321100010084,0,16100,S
20250321100010083,0,72320,S
20250321100010082,0,36360,S
20250321100010081,7,81817,B
20250321100010080,6,97996,B
20250321100010079,9,20719,B
20250321100010078,2,27332,S
20250321100010077,7,95687,B
20250321100010076,5,54985,B
20250321100010075,2,53892,S
20250321100010074,8,59578,B
20250321100010073,1,19711,S
20250321100010072,5,29735,B
20250321100010071,6,25456,B
20250321100010070,5,93605,B
